"County FIPS","County Name","Year","Population","Births","Deaths","Natural Increase","Net Migration","Census Building Permits","Group Quarters Population","Household Population","Households","Household Size","Household Population to Total Housing Units Ratio","Total Housing Units","Vacancy Rate","Vacant Housing Units"
"83","Montezuma County","2011","25,519","308","288","20","-33","9","242","25,277","10,548","2.40","2.12","11,943","11.68","1,395"
"83","Montezuma County","2012","25,501","294","268","26","-44","12","247","25,254","10,553","2.39","2.11","11,951","11.70","1,398"
"83","Montezuma County","2013","25,485","293","252","41","-57","10","253","25,233","10,559","2.39","2.11","11,960","11.71","1,401"
"83","Montezuma County","2014","25,464","325","272","53","-74","15","258","25,206","10,564","2.39","2.11","11,966","11.72","1,402"
"83","Montezuma County","2015","25,522","329","241","88","-30","23","263","25,259","10,601","2.38","2.10","12,020","11.81","1,419"
"83","Montezuma County","2016","25,543","297","262","35","-14","23","268","25,275","10,623","2.38","2.10","12,052","11.86","1,429"
"83","Montezuma County","2017","25,556","251","281","-30","43","23","273","25,283","10,642","2.38","2.09","12,079","11.90","1,437"
"83","Montezuma County","2018","25,612","285","267","18","38","19","279","25,333","10,678","2.37","2.09","12,132","11.98","1,454"
"83","Montezuma County","2019","25,732","240","273","-33","153","26","284","25,448","10,742","2.37","2.08","12,224","12.12","1,482"
"83","Montezuma County","2020","25,891","248","293","-45","204","27","318","25,573","10,828","2.36","2.08","12,319","12.10","1,491"
"83","Montezuma County","2021","26,256","259","336","-77","442","22","312","25,944","10,848","2.39","2.10","12,342","12.11","1,494"
"83","Montezuma County","2022","26,511","242","387","-145","400","24","309","26,202","10,867","2.41","2.12","12,363","12.10","1,496"
"83","Montezuma County","2023","26,641","236","328","-92","222","25","313","26,328","10,892","2.42","2.12","12,390","12.09","1,498"
"83","Montezuma County","2024","26,861","228","326","-98","318","22","321","26,540","10,915","2.43","2.14","12,415","12.08","1,500"
"85","Montrose County","2001","34,442","469","314","155","710","300","550","33,892","13,474","2.52","2.33","14,563","7.50","1,089"
"85","Montrose County","2002","34,926","500","352","148","336","373","550","34,376","13,699","2.51","2.30","14,924","8.20","1,225"
"85","Montrose County","2003","35,640","449","345","104","610","295","550","35,090","14,020","2.50","2.28","15,407","9.00","1,387"
"85","Montrose County","2004","36,131","469","349","120","371","359","550","35,581","14,247","2.50","2.25","15,783","9.70","1,536"
"85","Montrose County","2005","36,997","515","309","206","660","486","550","36,447","14,622","2.49","2.25","16,217","9.80","1,595"
"85","Montrose County","2006","37,968","506","362","144","827","583","550","37,418","15,050","2.49","2.22","16,877","10.80","1,827"
"85","Montrose County","2007","39,131","504","364","140","1,023","536","550","38,581","15,550","2.48","2.21","17,478","11.00","1,928"
"85","Montrose County","2008","39,952","563","404","159","662","369","550","39,402","15,908","2.48","2.20","17,877","11.00","1,969"
"85","Montrose County","2009","40,680","554","368","186","542","189","550","40,130","16,222","2.47","2.22","18,083","10.30","1,861"
"85","Montrose County","2010","41,188","487","389","98","410","62","542","40,646","15,455","2.63","2.36","17,198","10.13","1,743"
"85","Montrose County","2011","41,260","492","399","93","-21","51","554","40,707","16,521","2.46","2.35","17,315","4.59","794"
"85","Montrose County","2012","41,303","402","450","-48","91","51","566","40,737","16,578","2.46","2.34","17,412","4.79","834"
"85","Montrose County","2013","41,331","455","383","72","-44","68","577","40,754","16,631","2.45","2.33","17,500","4.97","869"
"85","Montrose County","2014","41,388","481","388","93","-36","89","589","40,799","16,695","2.44","2.32","17,608","5.19","913"
"85","Montrose County","2015","41,457","454","459","-5","74","124","601","40,856","16,765","2.44","2.30","17,725","5.42","960"
"85","Montrose County","2016","41,594","423","431","-8","145","114","613","40,982","16,863","2.43","2.29","17,890","5.74","1,027"
"85","Montrose County","2017","41,768","466","456","10","164","210","625","41,143","16,976","2.42","2.28","18,081","6.11","1,105"
"85","Montrose County","2018","42,084","449","427","22","294","386","636","41,447","17,149","2.42","2.26","18,372","6.65","1,223"
"85","Montrose County","2019","42,500","359","422","-63","479","237","648","41,852","17,365","2.41","2.23","18,735","7.31","1,370"
"85","Montrose County","2020","42,814","406","470","-64","378","263","684","42,130","17,575","2.40","2.21","19,052","7.75","1,477"
"85","Montrose County","2021","43,242","381","527","-146","574","451","694","42,548","17,869","2.38","2.20","19,370","7.75","1,501"
"85","Montrose County","2022","43,847","402","609","-207","812","405","688","43,159","18,227","2.37","2.18","19,756","7.74","1,529"
"85","Montrose County","2023","44,287","402","532","-130","570","321","684","43,603","18,528","2.35","2.17","20,081","7.73","1,553"
"85","Montrose County","2024","44,748","410","537","-127","588","270","690","44,058","18,738","2.35","2.17","20,309","7.74","1,571"
"87","Morgan County","2001","27,475","475","276","199","25","113","484","26,991","9,696","2.78","2.55","10,569","8.30","873"
"87","Morgan County","2002","27,662","482","251","231","-44","94","484","27,178","9,806","2.77","2.54","10,679","8.20","873"
"87","Morgan County","2003","27,855","494","233","261","-68","135","484","27,371","9,915","2.76","2.53","10,825","8.40","910"
"87","Morgan County","2004","27,912","414","226","188","-131","122","479","27,433","9,979","2.75","2.50","10,964","9.00","985"
"87","Morgan County","2005","27,947","439","240","199","-164","139","580","27,367","9,998","2.74","2.46","11,117","10.10","1,119"
"87","Morgan County","2006","27,983","414","246","168","-132","129","715","27,268","10,005","2.73","2.42","11,262","11.20","1,257"
"87","Morgan County","2007","27,848","415","233","182","-317","82","674","27,174","10,017","2.71","2.39","11,360","11.80","1,343"
"87","Morgan County","2008","27,746","421","278","143","-245","52","705","27,041","10,011","2.70","2.37","11,430","12.40","1,419"
"87","Morgan County","2009","28,026","444","192","252","28","27","746","27,280","10,144","2.69","2.38","11,463","11.50","1,319"
"87","Morgan County","2010","28,196","447","239","208","-38","22","564","27,632","9,841","2.81","2.52","10,960","10.21","1,119"
"87","Morgan County","2011","28,430","460","277","183","51","10","554","27,876","10,311","2.70","2.54","10,972","6.02","661"
"87","Morgan County","2012","28,247","423","271","152","-335","18","544","27,703","10,321","2.68","2.52","10,997","6.15","676"
"87","Morgan County","2013","28,249","412","229","183","-181","19","534","27,715","10,334","2.68","2.51","11,033","6.34","699"
"87","Morgan County","2014","28,162","431","237","194","-281","20","524","27,638","10,347","2.67","2.50","11,069","6.52","722"
"87","Morgan County","2015","28,335","454","263","191","-18","78","514","27,821","10,365","2.68","2.50","11,118","6.77","753"
"87","Morgan County","2016","28,294","427","283","144","-185","34","504","27,790","10,371","2.68","2.50","11,135","6.86","764"
"87","Morgan County","2017","28,425","401","277","124","7","90","494","27,931","10,382","2.69","2.50","11,164","7.01","782"
"87","Morgan County","2018","28,933","469","271","198","310","146","484","28,449","10,414","2.73","2.53","11,251","7.44","837"
"87","Morgan County","2019","29,131","410","265","145","53","146","474","28,657","10,466","2.74","2.52","11,393","8.14","927"
"87","Morgan County","2020","29,082","430","323","107","-156","147","468","28,614","10,555","2.71","2.48","11,534","8.49","979"
"87","Morgan County","2021","29,017","377","305","72","-137","195","417","28,600","10,662","2.68","2.45","11,652","8.50","990"
"87","Morgan County","2022","29,396","419","321","98","281","181","416","28,980","10,831","2.68","2.45","11,836","8.49","1,005"
"87","Morgan County","2023","29,795","406","282","124","275","89","410","29,385","10,932","2.69","2.46","11,946","8.49","1,014"
"87","Morgan County","2024","30,302","407","279","128","379","196","412","29,890","11,039","2.71","2.48","12,063","8.49","1,024"
"89","Otero County","2001","19,900","298","217","81","-424","41","568","19,332","7,798","2.48","2.18","8,852","11.90","1,054"
"89","Otero County","2002","19,624","322","247","75","-351","35","568","19,056","7,723","2.47","2.15","8,875","13.00","1,152"
"89","Otero County","2003","19,667","296","227","69","-26","21","568","19,099","7,776","2.46","2.15","8,886","12.50","1,110"
"89","Otero County","2004","19,561","291","216","75","-181","44","568","18,993","7,768","2.45","2.13","8,920","12.90","1,152"
"89","Otero County","2005","19,370","300","245","55","-246","21","568","18,802","7,724","2.43","2.11","8,931","13.50","1,207"
"89","Otero County","2006","19,193","232","223","9","-186","13","568","18,625","7,688","2.42","2.08","8,933","13.90","1,245"
"89","Otero County","2007","18,937","255","216","39","-295","21","568","18,369","7,617","2.41","2.05","8,945","14.90","1,328"
"89","Otero County","2008","18,853","280","265","15","-99","37","568","18,285","7,619","2.40","2.04","8,971","15.10","1,352"
"89","Otero County","2009","18,844","230","229","1","-10","6","568","18,276","7,650","2.39","2.04","8,973","14.70","1,323"
"89","Otero County","2010","18,838","218","213","5","-11","3","433","18,405","7,490","2.46","2.12","8,689","13.80","1,199"
"89","Otero County","2011","18,831","245","216","29","-36","3","432","18,400","7,729","2.38","2.12","8,690","11.06","961"
"89","Otero County","2012","18,815","270","258","12","-28","4","430","18,385","7,723","2.38","2.11","8,693","11.15","970"
"89","Otero County","2013","18,799","188","220","-32","16","6","428","18,371","7,718","2.38","2.11","8,696","11.25","978"
"89","Otero County","2014","18,779","216","262","-46","26","2","427","18,352","7,710","2.38","2.11","8,700","11.38","990"
"89","Otero County","2015","18,817","193","240","-47","85","4","426","18,392","7,727","2.38","2.12","8,691","11.09","964"
"89","Otero County","2016","18,797","228","251","-23","3","3","424","18,373","7,720","2.38","2.11","8,695","11.22","975"
"89","Otero County","2017","18,763","215","219","-4","-30","4","422","18,340","7,706","2.38","2.11","8,702","11.44","996"
"89","Otero County","2018","18,756","228","234","-6","-1","6","421","18,335","7,704","2.38","2.11","8,703","11.47","999"
"89","Otero County","2019","18,734","199","254","-55","33","6","419","18,315","7,697","2.38","2.10","8,707","11.60","1,010"
"89","Otero County","2020","18,670","208","248","-40","-24","6","406","18,264","7,680","2.38","2.09","8,720","11.93","1,040"
"89","Otero County","2021","18,527","202","326","-124","-19","16","343","18,184","7,685","2.37","2.08","8,726","11.93","1,041"
"89","Otero County","2022","18,277","188","307","-119","-131","33","319","17,958","7,702","2.33","2.05","8,746","11.94","1,044"
"89","Otero County","2023","18,142","195","252","-57","-78","10","302","17,840","7,710","2.31","2.04","8,755","11.94","1,045"
"89","Otero County","2024","17,916","196","280","-84","-142","46","314","17,602","7,732","2.28","2.00","8,781","11.95","1,049"
"91","Ouray County","2001","3,809","40","25","15","19","64","18","3,791","1,618","2.34","1.70","2,233","27.50","615"
"91","Ouray County","2002","3,903","31","15","16","78","88","18","3,885","1,672","2.32","1.67","2,328","28.20","656"
"91","Ouray County","2003","3,905","31","26","5","-3","83","18","3,887","1,685","2.31","1.60","2,431","30.70","746"
"91","Ouray County","2004","4,023","35","26","9","109","107","18","4,005","1,748","2.29","1.56","2,566","31.90","818"
"91","Ouray County","2005","4,084","35","23","12","49","100","18","4,066","1,788","2.27","1.51","2,688","33.50","900"
"91","Ouray County","2006","4,137","38","26","12","41","88","18","4,119","1,823","2.26","1.44","2,852","36.10","1,029"
"91","Ouray County","2007","4,274","40","29","11","126","65","18","4,256","1,898","2.24","1.44","2,958","35.80","1,060"
"91","Ouray County","2008","4,407","42","21","21","112","61","18","4,389","1,973","2.22","1.45","3,036","35.00","1,063"
"91","Ouray County","2009","4,372","26","21","5","-40","35","18","4,354","1,973","2.21","1.42","3,066","35.70","1,093"
"91","Ouray County","2010","4,446","38","27","11","63","20","0","4,446","2,026","2.19","1.44","3,088","34.39","1,062"
"91","Ouray County","2011","4,404","29","19","10","-52","19","0","4,404","2,013","2.19","1.42","3,097","35.00","1,084"
"91","Ouray County","2012","4,478","33","20","13","61","23","0","4,478","2,054","2.18","1.44","3,104","33.83","1,050"
"91","Ouray County","2013","4,515","32","33","-1","38","29","0","4,515","2,078","2.17","1.45","3,112","33.23","1,034"
"91","Ouray County","2014","4,528","34","44","-10","23","33","0","4,528","2,091","2.17","1.45","3,126","33.11","1,035"
"91","Ouray County","2015","4,550","21","29","-8","30","35","0","4,550","2,108","2.16","1.45","3,144","32.95","1,036"
"91","Ouray County","2016","4,721","34","34","0","171","49","0","4,721","2,194","2.15","1.49","3,164","30.66","970"
"91","Ouray County","2017","4,730","31","22","9","0","49","0","4,730","2,206","2.14","1.48","3,200","31.06","994"
"91","Ouray County","2018","4,736","23","35","-12","18","61","0","4,736","2,216","2.14","1.46","3,242","31.65","1,026"
"91","Ouray County","2019","4,886","17","36","-19","169","61","0","4,886","2,295","2.13","1.49","3,289","30.22","994"
"91","Ouray County","2020","4,877","25","19","6","-15","71","","4,877","2,298","2.12","1.47","3,315","30.68","1,017"
"91","Ouray County","2021","5,052","38","37","1","174","146","","5,052","2,335","2.16","1.50","3,369","30.69","1,034"
"91","Ouray County","2022","5,096","30","38","-8","52","74","","5,096","2,387","2.13","1.48","3,445","30.71","1,058"
"91","Ouray County","2023","5,177","33","44","-11","92","77","","5,177","2,462","2.10","1.46","3,543","30.51","1,081"
"91","Ouray County","2024","5,191","31","49","-18","32","96","","5,191","2,514","2.06","1.44","3,612","30.40","1,098"
"93","Park County","2001","15,172","168","55","113","330","422","70","15,102","6,223","2.43","1.34","11,265","44.80","5,042"
"93","Park County","2002","15,417","170","70","100","145","380","70","15,347","6,382","2.40","1.31","11,679","45.40","5,297"
"93","Park County","2003","15,789","173","67","106","266","338","70","15,719","6,595","2.38","1.30","12,054","45.30","5,459"
"93","Park County","2004","15,913","149","72","77","47","292","70","15,843","6,704","2.36","1.28","12,384","45.90","5,680"
"93","Park County","2005","16,061","166","58","108","40","313","70","15,991","6,824","2.34","1.26","12,739","46.40","5,915"
"93","Park County","2006","16,128","161","65","96","-29","281","70","16,058","6,915","2.32","1.23","13,063","47.10","6,148"
"93","Park County","2007","16,336","150","71","79","129","306","70","16,266","7,065","2.30","1.21","13,412","47.30","6,347"
"93","Park County","2008","16,278","135","71","64","-122","227","70","16,208","7,104","2.28","1.18","13,684","48.10","6,580"
"93","Park County","2009","15,971","149","64","85","-392","154","70","15,901","7,033","2.26","1.15","13,833","49.20","6,800"
"93","Park County","2010","16,262","121","82","39","252","95","92","16,170","7,120","2.27","1.17","13,798","48.40","6,678"
